id,docking_score,num_conformers,smiles,Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
653,-9.126015,14,C=C(C=C=[C-]O)OC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC(=C)OC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C23H26N3O4,408.47,30,6,0.3,8,4,5,119.53,102.85,2.43,4.22,3.1,1.74,1.84,2.67,-4.65,0.00912,2.23e-05,Moderately soluble,-6.09,0.000332,8.13e-07,Poorly soluble,-3.46,0.142,0.000347,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.8,0,0,0,0,0,0.56,0,3,3,4.62
11681,-9.124996,44,N#CNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,N#CNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C19H17N4O4,365.36,27,6,0.11,8,5,5,102.16,126.64,1.68,2.47,1.29,0.4,0.54,1.28,-3.3,0.184,0.000504,Soluble,-4.77,0.00615,1.68e-05,Moderately soluble,-2.19,2.34,0.0064,Soluble,High,No,Yes,No,No,Yes,No,No,-6.78,0,0,0,0,0,0.56,0,5,2,4.29
18684,-9.124909,42,O=C(OCC=CC=C=[C-]O)c1cc(NCC2CCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(NCC2CCCC2)ccc1NC1=CNC(C=C1)O,C24H28N3O4,422.5,31,6,0.33,10,4,5,124.34,102.85,4.38,4.25,3.0,1.95,2.38,3.19,-4.62,0.0101,2.4e-05,Moderately soluble,-6.12,0.00032,7.56e-07,Poorly soluble,-3.62,0.101,0.000239,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.86,0,0,0,0,0,0.56,0,3,3,4.68
16701,-9.123142,173,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC(P)C2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC(C1)P,C24H29N3O4P,454.48,32,6,0.33,9,4,5,132.99,116.44,4.28,3.43,3.0,1.95,1.6,2.85,-4.36,0.0197,4.33e-05,Moderately soluble,-5.56,0.00126,2.78e-06,Moderately soluble,-3.34,0.206,0.000453,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.64,0,1,0,0,0,0.56,0,4,2,5.3
7408,-9.123122,89,CC1(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CC=CCC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1(C)CCC=CC1,C25H28N3O4,434.51,32,6,0.28,9,4,5,128.71,102.85,3.21,4.18,3.31,2.08,2.33,3.02,-4.71,0.00843,1.94e-05,Moderately soluble,-6.05,0.000388,8.94e-07,Poorly soluble,-3.62,0.104,0.000238,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.98,0,0,0,0,0,0.56,0,4,3,5.06
18482,-9.122642,142,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2=P)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1=P,C24H27N3O4P,452.46,32,6,0.29,9,4,5,132.85,136.99,4.65,2.32,3.07,1.88,1.78,2.74,-3.65,0.101,0.000223,Soluble,-4.84,0.00661,1.46e-05,Moderately soluble,-3.56,0.125,0.000277,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.41,0,1,0,1,0,0.56,0,4,2,4.99
11409,-9.12203,197,C[P+]1CCCC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCC[P+](C1)C,C24H29N3O4P,454.48,32,6,0.33,9,4,5,132.31,116.44,0.0,2.68,3.08,1.95,2.96,2.13,-3.89,0.0584,0.000129,Soluble,-4.78,0.00759,1.67e-05,Moderately soluble,-3.68,0.0943,0.000207,Soluble,High,No,Yes,No,No,No,No,No,-7.17,0,1,0,0,0,0.55,0,4,2,5.41
8158,-9.121547,201,CC1=[SH]C(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CCC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC(=S1)C,C24H28N3O4S,454.56,32,6,0.29,9,4,5,134.58,141.65,0.0,3.24,2.98,1.88,1.08,1.84,-4.24,0.0259,5.7e-05,Moderately soluble,-5.89,0.000588,1.29e-06,Moderately soluble,-3.67,0.0967,0.000213,Soluble,Low,No,Yes,No,No,Yes,No,No,-6.77,0,1,1,1,0,0.56,1,5,2,5.25
11347,-9.118885,28,C[N-]OC=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,C[N-]OC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C22H29N4O4,413.49,30,6,0.41,10,5,4,120.69,91.85,0.52,4.08,3.01,1.7,1.14,2.09,-4.46,0.0143,3.45e-05,Moderately soluble,-5.71,0.000799,1.93e-06,Moderately soluble,-4.13,0.0309,7.46e-05,Moderately soluble,High,No,Yes,No,No,No,No,Yes,-5.93,0,0,0,0,0,0.56,0,2,3,4.66
9604,-9.118799,101,CCC(CCC[O+])Nc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,CCC(Nc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O)CCC[O+],C24H29N3O5,439.5,32,6,0.33,13,5,5,126.08,102.85,0.0,3.41,2.8,1.16,2.29,1.93,-3.99,0.0446,0.000101,Soluble,-5.25,0.00247,5.63e-06,Moderately soluble,-3.52,0.132,0.000301,Soluble,High,No,Yes,No,No,No,No,No,-6.56,0,0,1,0,0,0.55,0,4,2,5.02
4191,-9.118554,185,C=CCCCC[SH]=NC1C=C(NC2=CNC(O)C=C2)C(C(=O)OCC=CC=C=[C-]O)=C1,Molecule 1,C=CCCCCS=NC1C=C(C(=C1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C23H28N3O4S,442.55,31,0,0.3,13,5,4,127.46,141.98,0.0,4.3,2.84,0.86,1.66,1.93,-4.43,0.0163,3.67e-05,Moderately soluble,-6.99,4.48e-05,1.01e-07,Poorly soluble,-2.36,1.94,0.00439,Soluble,Low,No,Yes,No,No,Yes,No,No,-5.95,0,0,2,1,0,0.56,0,5,3,5.59
27000,-9.118542,46,[N-][C-]=C=CC=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[N-][C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H27N4O3,419.5,31,6,0.33,9,4,4,125.07,82.62,-1.34,3.9,3.42,1.95,1.99,1.98,-4.45,0.015,3.57e-05,Moderately soluble,-5.33,0.00195,4.64e-06,Moderately soluble,-3.71,0.0812,0.000194,Soluble,High,No,Yes,No,No,No,No,No,-6.09,0,0,0,0,0,0.56,0,2,3,4.66
26775,-9.118542,33,[N+][C-]=C=CC=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[N+][C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H27N4O3,419.5,31,6,0.33,9,4,4,125.61,82.62,0.0,3.9,2.65,1.95,1.99,2.1,-4.45,0.015,3.57e-05,Moderately soluble,-5.33,0.00195,4.64e-06,Moderately soluble,-3.71,0.0812,0.000194,Soluble,High,No,Yes,No,No,No,No,No,-6.09,0,0,0,0,0,0.55,0,3,3,4.66
12680,-9.118542,33,N[C-]=C=CC=CCOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,N[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H29N4O3,421.51,31,6,0.33,9,3,5,125.47,108.64,2.48,3.9,2.54,1.95,1.99,2.57,-4.46,0.0146,3.47e-05,Moderately soluble,-5.88,0.000556,1.32e-06,Moderately soluble,-3.71,0.0816,0.000194,Soluble,High,No,Yes,No,No,Yes,No,No,-6.1,0,0,0,0,0,0.56,0,3,3,4.74
16715,-9.118524,82,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC=[P-]2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1[P-]=CCCC1,C23H25N3O4P,438.44,31,6,0.26,9,4,5,127.71,136.99,2.34,1.57,3.07,1.67,1.4,2.01,-3.1,0.351,0.000801,Soluble,-4.06,0.0384,8.77e-05,Moderately soluble,-3.08,0.367,0.000838,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.86,0,0,0,1,0,0.56,0,4,2,5.17
16711,-9.118524,82,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC=P2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC=P1,C23H25N3O4P,438.44,31,6,0.26,9,4,5,127.71,136.99,2.28,1.57,3.07,1.67,3.99,2.52,-3.1,0.351,0.000801,Soluble,-4.06,0.0384,8.77e-05,Moderately soluble,-3.07,0.37,0.000843,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.86,0,0,0,1,0,0.56,0,4,2,5.17
26011,-9.118348,49,[C-]=C=[S-]=CC=CCOOC(=O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[C-]=C=[S-]=CC=CCOOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H27N3O4S,453.55,32,6,0.33,10,4,4,133.15,123.94,0.0,4.65,2.2,2.69,1.28,2.16,-5.06,0.00395,8.7e-06,Moderately soluble,-6.98,4.76e-05,1.05e-07,Poorly soluble,-4.25,0.0256,5.64e-05,Moderately soluble,High,No,Yes,No,No,Yes,No,No,-5.77,0,1,0,0,0,0.56,1,5,3,4.85
8448,-9.117258,61,CC1CCC(Nc2ccc(NC3=CNCC=C3)c(C(=O)OCC=CC=C=[C-]O)c2)OC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNCC=C1)NC1CCC(CO1)C,C24H28N3O4,422.5,31,6,0.33,9,4,4,124.26,91.85,4.24,4.27,3.26,1.95,2.59,3.26,-4.7,0.00845,2e-05,Moderately soluble,-5.91,0.000519,1.23e-06,Moderately soluble,-3.92,0.0509,0.000121,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.85,0,0,0,0,0,0.56,0,3,3,5.0
8272,-9.116537,149,CC1C=PC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCC(C=P1)C,C24H27N3O4P,452.46,32,6,0.29,9,4,5,132.51,136.99,4.47,2.14,3.31,1.88,4.11,3.18,-3.54,0.131,0.00029,Soluble,-4.65,0.0102,2.25e-05,Moderately soluble,-3.22,0.275,0.000607,Soluble,Low,No,Yes,No,No,Yes,No,Yes,-7.54,0,1,0,1,0,0.56,0,4,2,5.47
8289,-9.116537,149,CC1C=[P-]C(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)CC1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1[P-]=CC(CC1)C,C24H27N3O4P,452.46,32,6,0.29,9,4,5,132.51,136.99,1.28,2.14,3.31,1.88,1.52,2.03,-3.54,0.131,0.00029,Soluble,-4.65,0.0102,2.25e-05,Moderately soluble,-3.22,0.273,0.000604,Soluble,Low,No,Yes,No,No,Yes,No,No,-7.54,0,1,0,1,0,0.56,0,4,2,5.47
19506,-9.1163845,57,O=C(OCC=CC=C=[O+][C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-][O+]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H28N3O5,438.5,32,6,0.38,10,5,5,128.28,119.92,0.0,4.24,2.41,1.97,0.94,1.91,-4.71,0.00858,1.96e-05,Moderately soluble,-6.47,0.000149,3.39e-07,Poorly soluble,-3.89,0.056,0.000128,Soluble,High,No,Yes,No,No,No,No,No,-5.96,0,0,0,0,0,0.55,0,4,3,4.76
14268,-9.116055,16,O=C(OCC=C=[C-]C=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=C[C-]=C=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C25H27N3O4,433.5,32,6,0.32,9,4,5,126.52,102.85,4.41,3.83,3.1,2.08,2.47,3.18,-4.49,0.0142,3.27e-05,Moderately soluble,-5.69,0.000894,2.06e-06,Moderately soluble,-3.53,0.129,0.000298,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.23,0,0,0,0,0,0.56,0,3,3,4.67
20105,-9.116055,16,O=C(OC[C-]=C=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=C=[C-]COC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C25H27N3O4,433.5,32,6,0.32,9,4,5,126.52,102.85,2.82,3.83,3.1,2.08,2.47,2.86,-4.49,0.0142,3.27e-05,Moderately soluble,-5.69,0.000894,2.06e-06,Moderately soluble,-3.53,0.129,0.000298,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.23,0,0,0,0,0,0.56,0,3,3,4.67
18582,-9.115758,85,O=C(OCC=CC=C=[C-]O)c1cc(NC2C[C-]=CCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1C[C-]=CCC1,C24H25N3O4,419.47,31,6,0.25,9,4,5,122.54,102.85,3.28,4.0,2.72,1.88,1.82,2.74,-4.51,0.013,3.09e-05,Moderately soluble,-5.86,0.000577,1.37e-06,Moderately soluble,-3.03,0.392,0.000935,Soluble,High,No,Yes,No,No,Yes,No,Yes,-6.02,0,0,0,0,0,0.56,0,3,3,4.9
16499,-9.115606,45,O=C(OCC=CC=C=[C-]O)c1cc(N2C=CC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)N1CC=C1,C21H20N3O4,378.4,28,6,0.14,8,4,4,112.47,94.06,3.91,2.56,1.54,1.23,0.98,2.04,-3.43,0.141,0.000372,Soluble,-4.18,0.0248,6.56e-05,Moderately soluble,-1.74,6.82,0.018,Soluble,High,No,No,No,No,Yes,No,No,-6.79,0,0,0,0,0,0.56,0,3,2,4.38
27102,-9.11523,110,[O-][C-]=C=CC=CCOC(O)c1cc(ONC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[O-][C-]=C=CC=CCOC(c1cc(ONC2CCCCC2)ccc1NC1=CNC(C=C1)O)O,C24H29N3O5,439.5,32,6,0.38,10,6,5,123.12,118.07,3.54,3.23,2.2,1.64,1.45,2.41,-4.08,0.0367,8.34e-05,Moderately soluble,-5.38,0.00182,4.15e-06,Moderately soluble,-2.74,0.792,0.0018,Soluble,High,No,Yes,No,No,Yes,No,No,-6.69,0,0,0,0,0,0.56,0,5,2,5.24
4257,-9.114987,55,C=CCCC[C+]#CNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,C=CCCC[C+]#CNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C25H26N3O4,432.49,32,6,0.2,11,4,5,128.95,102.85,0.0,4.85,3.21,2.01,3.13,2.64,-4.99,0.00443,1.02e-05,Moderately soluble,-6.74,7.8e-05,1.8e-07,Poorly soluble,-3.79,0.0697,0.000161,Soluble,High,No,Yes,No,No,Yes,No,No,-5.49,0,0,1,0,0,0.55,0,6,3,4.81
3613,-9.114987,55,C=CCCCC#CNc1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=C=[C-]O)c1,Molecule 1,C=CCCCC#CNc1ccc(c(c1)C(=O)OCC=CC=C=[C-]O)NC1=CNC(C=C1)O,C25H26N3O4,432.49,32,6,0.2,11,4,5,128.95,102.85,4.39,4.85,3.21,2.01,3.13,3.52,-4.99,0.00443,1.02e-05,Moderately soluble,-6.74,7.8e-05,1.8e-07,Poorly soluble,-3.79,0.0697,0.000161,Soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.49,0,0,1,0,0,0.56,0,6,3,4.81
16718,-9.114472,180,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCC=[SH]2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCC=S1,C23H26N3O4S,440.54,31,6,0.26,9,4,5,129.77,141.65,0.0,2.92,2.59,1.67,0.57,1.55,-3.96,0.0483,0.00011,Soluble,-5.56,0.00122,2.78e-06,Moderately soluble,-3.08,0.366,0.000832,Soluble,Low,No,Yes,No,No,No,No,No,-6.91,0,0,1,1,0,0.56,1,5,2,5.14
16496,-9.114183,40,O=C(OCC=CC=C=[C-]O)c1cc(N2C#CCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)N1C#CCC1,C22H20N3O4,390.41,29,6,0.18,8,4,4,115.91,94.06,3.97,3.12,1.46,1.45,1.61,2.32,-3.85,0.055,0.000141,Soluble,-4.76,0.00672,1.72e-05,Moderately soluble,-2.44,1.4,0.0036,Soluble,High,No,Yes,Yes,No,Yes,No,Yes,-6.47,0,0,0,0,0,0.56,0,4,2,4.49
8423,-9.11277,165,CC1CCC(Nc2ccc(NC3=CNC(O)C=C3)c(C(=O)OCC=CC=C=[C-]O)c2)C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCC(C1)C,C24H28N3O4,422.5,31,6,0.33,9,4,5,124.34,102.85,4.17,4.13,3.0,1.95,2.1,3.07,-4.61,0.0104,2.45e-05,Moderately soluble,-6.0,0.000426,1.01e-06,Moderately soluble,-3.37,0.179,0.000424,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.94,0,0,0,0,0,0.56,0,3,3,5.14
19751,-9.112724,45,O=C(OCC=CC[O-])c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,[O-]CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C22H28N3O4,398.48,29,6,0.41,9,4,4,115.87,105.68,4.11,3.67,2.54,1.68,1.76,2.75,-4.18,0.0262,6.58e-05,Moderately soluble,-5.58,0.00105,2.64e-06,Moderately soluble,-3.79,0.0645,0.000162,Soluble,High,No,Yes,No,No,Yes,No,No,-6.13,0,0,0,0,0,0.56,0,1,3,4.56
18558,-9.112097,92,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCSC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCSC1,C23H26N3O4S,440.54,31,6,0.3,9,4,5,127.12,128.15,2.03,3.62,2.71,1.74,2.14,2.45,-4.4,0.0175,3.97e-05,Moderately soluble,-6.0,0.000442,1e-06,Moderately soluble,-3.31,0.216,0.00049,Soluble,High,No,Yes,No,No,Yes,No,No,-6.42,0,0,0,0,0,0.56,0,3,3,4.94
2640,-9.111677,130,C=C1CCCCC1c1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=[C-]O)c1,Molecule 1,O[C-]=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)C1CCCCC1=C,C24H27N2O4,407.48,30,6,0.29,8,4,4,120.82,90.82,4.34,4.98,3.65,2.48,3.15,3.72,-5.12,0.00306,7.52e-06,Moderately soluble,-6.63,9.64e-05,2.37e-07,Poorly soluble,-3.8,0.0643,0.000158,Soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.25,0,0,0,0,0,0.56,0,4,3,4.87
1638,-9.111677,130,C=C1CCCCC1c1ccc(NC2=CNC(O)C=C2)c(C(=O)OCC=CC=[C-]O)c1,Molecule 1,O[C-]=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)C1CCCCC1=C,C24H27N2O4,407.48,30,6,0.29,8,4,4,120.82,90.82,4.34,4.98,3.65,2.48,3.15,3.72,-5.12,0.00306,7.52e-06,Moderately soluble,-6.63,9.64e-05,2.37e-07,Poorly soluble,-3.8,0.0643,0.000158,Soluble,High,No,Yes,No,Yes,Yes,No,Yes,-5.25,0,0,0,0,0,0.56,0,4,3,4.87
17277,-9.111505,51,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=[C-]1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=[C-]1)O)NC1CCCCC1,C24H27N3O4,421.49,31,6,0.33,9,4,5,123.01,102.85,4.46,4.23,2.95,1.95,2.22,3.16,-4.67,0.00907,2.15e-05,Moderately soluble,-6.1,0.000334,7.93e-07,Poorly soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.87,0,0,0,0,0,0.56,0,3,3,4.64
18444,-9.111505,51,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1[N+]C1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1[N+]C1=CNC(C=C1)O)NC1CCCCC1,C24H27N3O4,421.49,31,6,0.33,9,5,4,122.69,90.82,0.0,4.23,3.16,1.95,2.22,2.31,-4.67,0.00907,2.15e-05,Moderately soluble,-5.85,0.000598,1.42e-06,Moderately soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,No,-5.87,0,0,0,0,0,0.55,0,3,3,4.64
17354,-9.111505,51,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC([O+])C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)[O+])NC1CCCCC1,C24H27N3O4,421.49,31,6,0.33,9,4,4,122.8,82.62,0.0,4.23,3.58,1.95,2.22,2.4,-4.67,0.00907,2.15e-05,Moderately soluble,-5.68,0.000889,2.11e-06,Moderately soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.87,0,0,0,0,0,0.55,0,4,3,4.64
17357,-9.111505,51,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=CNC([O-])C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)[O-])NC1CCCCC1,C24H27N3O4,421.49,31,6,0.33,9,4,4,122.8,105.68,2.34,4.23,3.58,1.95,2.22,2.86,-4.67,0.00907,2.15e-05,Moderately soluble,-6.16,0.000292,6.92e-07,Poorly soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.87,0,0,0,0,0,0.56,0,3,3,4.64
16379,-9.111505,55,O=C(OCC=CC=C=[C-]O)c1[c-]c(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1[c-]c(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H27N3O4,421.49,31,6,0.33,9,4,5,123.17,102.85,2.84,4.23,2.94,1.95,2.22,2.84,-4.67,0.00907,2.15e-05,Moderately soluble,-6.1,0.000334,7.93e-07,Poorly soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.87,0,0,0,0,0,0.56,0,3,3,4.64
15750,-9.111505,51,O=C(OCC=CC=C=[C-]O)C1=C[C+](NC2CCCCC2)=CC=C1NC1=CNC(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1c[c+](ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H28N3O4,422.5,31,6,0.33,9,4,5,124.34,102.85,0.0,4.23,3.14,1.95,2.22,2.31,-4.67,0.00896,2.12e-05,Moderately soluble,-6.1,0.000335,7.93e-07,Poorly soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,No,-5.87,0,0,0,0,0,0.55,0,3,3,4.68
14330,-9.111505,51,O=C(OCC=CC=C=CO)c1cc(NC2CCCCC2)ccc1NC1=CNC(O)C=C1,Molecule 1,OC=C=CC=CCOC(=O)c1cc(ccc1NC1=CNC(C=C1)O)NC1CCCCC1,C24H29N3O4,423.5,31,6,0.33,9,4,5,125.66,102.85,4.17,4.23,3.34,1.95,2.22,3.18,-4.68,0.00885,2.09e-05,Moderately soluble,-6.1,0.000336,7.93e-07,Poorly soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.88,0,0,0,0,0,0.55,0,2,3,4.72
17452,-9.111505,51,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=C[N+]C(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=C[N+]C(C=C1)O)NC1CCCCC1,C24H27N3O4,421.49,31,6,0.33,9,5,4,123.37,90.82,0.0,4.23,3.16,1.95,2.22,2.31,-4.67,0.00907,2.15e-05,Moderately soluble,-5.85,0.000598,1.42e-06,Moderately soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,No,-5.87,0,0,0,0,0,0.55,0,3,3,4.64
17454,-9.111505,51,O=C(OCC=CC=C=[C-]O)c1cc(NC2CCCCC2)ccc1NC1=C[N-]C(O)C=C1,Molecule 1,O[C-]=C=CC=CCOC(=O)c1cc(ccc1NC1=C[N-]C(C=C1)O)NC1CCCCC1,C24H27N3O4,421.49,31,6,0.33,9,5,4,123.37,90.82,4.19,4.23,3.93,1.95,2.22,3.3,-4.67,0.00907,2.15e-05,Moderately soluble,-5.85,0.000598,1.42e-06,Moderately soluble,-3.5,0.135,0.000319,Soluble,High,No,Yes,No,No,Yes,No,Yes,-5.87,0,0,0,0,0,0.56,0,3,3,4.64
